State,District,Market,Commodity,Date,Arrival_Quantity,Arrival_Unit,Modal_Price,Price_Unit
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,28-01-2024,23.04,Metric Tonnes,5000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,30-01-2024,91.3,Metric Tonnes,7000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,31-01-2024,157.9,Metric Tonnes,7000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,01-02-2024,72.5,Metric Tonnes,5000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,02-02-2024,18,Metric Tonnes,5000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,03-02-2024,15.29,Metric Tonnes,5000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,06-02-2024,4.03,Metric Tonnes,5000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,07-02-2024,4.53,Metric Tonnes,7000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,08-02-2024,1.91,Metric Tonnes,5000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,10-02-2024,40.65,Metric Tonnes,5000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,28-02-2024,4.34,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,29-02-2024,2.19,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,01-03-2024,3.41,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,02-03-2024,4.38,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,05-03-2024,7.89,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,06-03-2024,8.8,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,07-03-2024,7.59,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,08-03-2024,7.14,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,09-03-2024,8.19,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,10-03-2024,7.74,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,12-03-2024,8.79,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,13-03-2024,6.19,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,14-03-2024,5.28,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,15-03-2024,7.13,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,17-03-2024,8.57,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,19-03-2024,7.19,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,20-03-2024,4.55,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,21-03-2024,6.19,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,22-03-2024,8.75,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,23-03-2024,9.15,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,24-03-2024,7.1,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,26-03-2024,6.89,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,27-03-2024,8.13,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,28-03-2024,1.61,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,29-03-2024,9.27,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,30-03-2024,6.23,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,03-04-2024,6.28,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,04-04-2024,7.64,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,05-04-2024,6.19,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,06-04-2024,7.13,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,09-04-2024,9.45,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,10-04-2024,6.98,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,11-04-2024,10.23,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,12-04-2024,7.1,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,13-04-2024,5.18,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,14-04-2024,2.87,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,16-04-2024,6.67,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,19-04-2024,7.1,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,20-04-2024,6.66,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,21-04-2024,3.09,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,23-04-2024,5.76,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,25-04-2024,8.15,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,26-04-2024,6.83,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,01-05-2024,8.75,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,02-05-2024,5.19,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,03-05-2024,9.78,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,04-05-2024,7.13,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,05-05-2024,5.89,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,07-05-2024,7.19,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,08-05-2024,5.97,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,09-05-2024,6.12,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,10-05-2024,7.44,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,11-05-2024,10.22,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,12-05-2024,9.34,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,14-05-2024,7.66,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,15-05-2024,5.19,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,17-05-2024,4.59,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,21-05-2024,7.19,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,22-05-2024,6.2,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,23-05-2024,5.16,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,24-05-2024,3.89,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,25-05-2024,8.24,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,26-05-2024,3.54,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,28-05-2024,2.45,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,29-05-2024,4.44,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,30-05-2024,5.97,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,31-05-2024,6.55,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,04-06-2024,5.29,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,05-06-2024,3.17,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,06-06-2024,6.1,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,08-06-2024,5.45,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,11-06-2024,3.89,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,13-06-2024,4.61,Metric Tonnes,7000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,15-06-2024,5.13,Metric Tonnes,7000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,18-06-2024,4.79,Metric Tonnes,7000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,20-06-2024,6.19,Metric Tonnes,7000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,21-06-2024,3.97,Metric Tonnes,7000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,22-06-2024,4.1,Metric Tonnes,7000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,25-06-2024,3.28,Metric Tonnes,7000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,28-06-2024,2.59,Metric Tonnes,7000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,29-06-2024,2.13,Metric Tonnes,7000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,02-07-2024,1.89,Metric Tonnes,7000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,12-07-2024,2.3,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,13-07-2024,1.95,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,14-07-2024,1.29,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,16-07-2024,8.85,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,17-07-2024,5.19,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,18-07-2024,4.19,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,23-07-2024,6.92,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,24-07-2024,2.4,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,26-07-2024,1.98,Metric Tonnes,10000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,27-07-2024,1.97,Metric Tonnes,13000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,28-07-2024,8.73,Metric Tonnes,13000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,30-07-2024,8.73,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,31-07-2024,7.19,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,01-08-2024,6.14,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,02-08-2024,8.96,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,03-08-2024,8.34,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,04-08-2024,9.57,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,06-08-2024,13.42,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,08-08-2024,14.59,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,09-08-2024,17.09,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,10-08-2024,16.88,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,11-08-2024,20.18,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,13-08-2024,19.22,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,14-08-2024,36.15,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,15-08-2024,27.87,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,16-08-2024,25.74,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,18-08-2024,35.46,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,21-08-2024,44.33,Metric Tonnes,20000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,22-08-2024,53.57,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,23-08-2024,29.9,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,24-08-2024,25.28,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,25-08-2024,48.54,Metric Tonnes,8000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,28-08-2024,74.64,Metric Tonnes,20000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,29-08-2024,60.88,Metric Tonnes,20000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,31-08-2024,40.59,Metric Tonnes,20000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,01-09-2024,41.12,Metric Tonnes,20000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,03-09-2024,48.07,Metric Tonnes,20000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,04-09-2024,66.06,Metric Tonnes,20000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,05-09-2024,29.23,Metric Tonnes,20000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,06-09-2024,50.22,Metric Tonnes,20000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,07-09-2024,54.09,Metric Tonnes,20000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,12-09-2024,82.08,Metric Tonnes,7000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,13-09-2024,52.37,Metric Tonnes,7000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,17-09-2024,50.86,Metric Tonnes,7000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,18-09-2024,88.65,Metric Tonnes,7000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,19-09-2024,75.69,Metric Tonnes,7000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,20-09-2024,98.65,Metric Tonnes,7000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,21-09-2024,71.19,Metric Tonnes,7000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,22-09-2024,97.48,Metric Tonnes,7000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,24-09-2024,95.76,Metric Tonnes,7000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,25-09-2024,154.1,Metric Tonnes,5000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,26-09-2024,137.19,Metric Tonnes,5000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,27-09-2024,110.54,Metric Tonnes,5000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,28-09-2024,102.73,Metric Tonnes,5000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,29-09-2024,153.24,Metric Tonnes,5000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,01-10-2024,137.58,Metric Tonnes,5000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,02-10-2024,137.58,Metric Tonnes,5000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,03-10-2024,91.87,Metric Tonnes,5000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,04-10-2024,75.19,Metric Tonnes,5000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,06-10-2024,80.62,Metric Tonnes,5000,Rs./Quintal
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Apple,12-10-2024,67.19,Metric Tonnes,5000,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,25-10-2024,28,Metric Tonnes,9300,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,26-10-2024,17.5,Metric Tonnes,9200,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,28-10-2024,15,Metric Tonnes,9500,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,29-10-2024,17.5,Metric Tonnes,8200,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,30-10-2024,15.5,Metric Tonnes,8900,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,02-11-2024,7.5,Metric Tonnes,9600,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,04-11-2024,16,Metric Tonnes,9200,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,05-11-2024,15,Metric Tonnes,9400,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,06-11-2024,20,Metric Tonnes,7900,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,07-11-2024,15,Metric Tonnes,7600,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,08-11-2024,18,Metric Tonnes,7100,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,09-11-2024,16,Metric Tonnes,7700,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,11-11-2024,16,Metric Tonnes,8900,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,12-11-2024,15,Metric Tonnes,9100,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,13-11-2024,13,Metric Tonnes,8100,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,14-11-2024,130,Metric Tonnes,9100,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,15-11-2024,20,Metric Tonnes,8900,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,16-11-2024,20,Metric Tonnes,8800,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,18-11-2024,21,Metric Tonnes,8900,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,19-11-2024,18,Metric Tonnes,12300,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,20-11-2024,14,Metric Tonnes,9400,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,21-11-2024,12,Metric Tonnes,10400,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,22-11-2024,18,Metric Tonnes,10500,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,23-11-2024,30,Metric Tonnes,11900,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,25-11-2024,21,Metric Tonnes,12300,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,26-11-2024,18,Metric Tonnes,12600,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,27-11-2024,21,Metric Tonnes,9600,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,28-11-2024,20,Metric Tonnes,9300,Rs./Quintal
Chattisgarh,Bilaspur,Bilaspur APMC,Apple,30-11-2024,20,Metric Tonnes,7900,Rs./Quintal
