State,District,Market,Commodity,Date,Arrival_Quantity,Arrival_Unit,Modal_Price,Price_Unit
Kerala,Idukki,Thodupuzha APMC,Rubber,05-04-2024,1,Metric Tonnes,16800,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,06-04-2024,1,Metric Tonnes,16800,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,08-04-2024,1,Metric Tonnes,16800,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,09-04-2024,1,Metric Tonnes,16800,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,11-04-2024,1,Metric Tonnes,16800,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,12-04-2024,1,Metric Tonnes,16800,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,13-04-2024,1,Metric Tonnes,17500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,15-04-2024,1,Metric Tonnes,17500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,16-04-2024,1,Metric Tonnes,17600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,17-04-2024,1,Metric Tonnes,17600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,18-04-2024,1,Metric Tonnes,17600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,22-04-2024,1,Metric Tonnes,17500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,23-04-2024,1,Metric Tonnes,17300,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,24-04-2024,1,Metric Tonnes,16700,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,27-04-2024,1,Metric Tonnes,17200,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,29-04-2024,1,Metric Tonnes,17150,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,30-04-2024,1,Metric Tonnes,17100,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,02-05-2024,1,Metric Tonnes,17100,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,03-05-2024,1,Metric Tonnes,17200,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,04-05-2024,1,Metric Tonnes,17000,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,06-05-2024,1,Metric Tonnes,17000,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,07-05-2024,1,Metric Tonnes,17150,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,08-05-2024,1,Metric Tonnes,17150,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,09-05-2024,1,Metric Tonnes,17200,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,10-05-2024,1,Metric Tonnes,17000,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,15-05-2024,1,Metric Tonnes,16450,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,16-05-2024,1,Metric Tonnes,16450,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,17-05-2024,1,Metric Tonnes,16500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,18-05-2024,1,Metric Tonnes,16500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,20-05-2024,1,Metric Tonnes,17600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,21-05-2024,1,Metric Tonnes,17600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,22-05-2024,1,Metric Tonnes,17600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,23-05-2024,1,Metric Tonnes,17600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,24-05-2024,1,Metric Tonnes,17600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,25-05-2024,1,Metric Tonnes,17600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,27-05-2024,1,Metric Tonnes,17600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,28-05-2024,1,Metric Tonnes,17600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,29-05-2024,1,Metric Tonnes,17500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,30-05-2024,1,Metric Tonnes,16800,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,31-05-2024,1,Metric Tonnes,17500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,01-06-2024,1,Metric Tonnes,17500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,03-06-2024,1,Metric Tonnes,18600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,04-06-2024,1,Metric Tonnes,18600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,05-06-2024,1,Metric Tonnes,18600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,06-06-2024,1,Metric Tonnes,18600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,07-06-2024,1,Metric Tonnes,18600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,11-06-2024,1,Metric Tonnes,19000,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,12-06-2024,1,Metric Tonnes,19000,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,13-06-2024,1,Metric Tonnes,19000,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,14-06-2024,1,Metric Tonnes,19000,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,15-06-2024,1,Metric Tonnes,19000,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,18-06-2024,1,Metric Tonnes,19400,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,19-06-2024,1,Metric Tonnes,19500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,20-06-2024,1,Metric Tonnes,19000,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,21-06-2024,1,Metric Tonnes,19000,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,22-06-2024,1,Metric Tonnes,19000,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,24-06-2024,1,Metric Tonnes,19600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,25-06-2024,1,Metric Tonnes,19600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,27-06-2024,1,Metric Tonnes,19600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,28-06-2024,1,Metric Tonnes,19500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,29-06-2024,1,Metric Tonnes,19500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,01-07-2024,1,Metric Tonnes,19600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,02-07-2024,1,Metric Tonnes,19600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,03-07-2024,1,Metric Tonnes,19600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,04-07-2024,1,Metric Tonnes,19600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,05-07-2024,1,Metric Tonnes,19600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,06-07-2024,1,Metric Tonnes,19600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,08-07-2024,1,Metric Tonnes,19800,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,09-07-2024,1,Metric Tonnes,19700,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,10-07-2024,1,Metric Tonnes,19700,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,11-07-2024,1,Metric Tonnes,19800,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,12-07-2024,1,Metric Tonnes,19800,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,15-07-2024,1,Metric Tonnes,19800,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,17-07-2024,1,Metric Tonnes,19800,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,18-07-2024,1,Metric Tonnes,19900,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,20-07-2024,1,Metric Tonnes,19800,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,22-07-2024,1,Metric Tonnes,19800,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,23-07-2024,1,Metric Tonnes,20050,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,24-07-2024,1,Metric Tonnes,19950,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,25-07-2024,1,Metric Tonnes,20100,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,26-07-2024,1,Metric Tonnes,20050,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,27-07-2024,1,Metric Tonnes,20050,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,29-07-2024,1,Metric Tonnes,20400,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,30-07-2024,1,Metric Tonnes,20400,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,31-07-2024,1,Metric Tonnes,20400,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,01-08-2024,1,Metric Tonnes,20400,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,02-08-2024,1,Metric Tonnes,20400,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,05-08-2024,1,Metric Tonnes,20350,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,06-08-2024,1,Metric Tonnes,20350,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,07-08-2024,1,Metric Tonnes,20350,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,08-08-2024,1,Metric Tonnes,20100,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,09-08-2024,1,Metric Tonnes,21850,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,10-08-2024,1,Metric Tonnes,24250,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,12-08-2024,1,Metric Tonnes,24200,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,13-08-2024,1,Metric Tonnes,24200,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,16-08-2024,1,Metric Tonnes,24200,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,17-08-2024,1,Metric Tonnes,24200,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,19-08-2024,1,Metric Tonnes,21850,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,21-08-2024,1,Metric Tonnes,23000,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,22-08-2024,1,Metric Tonnes,21850,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,23-08-2024,1,Metric Tonnes,21850,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,26-08-2024,1,Metric Tonnes,22650,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,27-08-2024,1,Metric Tonnes,22650,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,28-08-2024,1,Metric Tonnes,22650,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,29-08-2024,1,Metric Tonnes,22650,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,30-08-2024,1,Metric Tonnes,22650,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,31-08-2024,1,Metric Tonnes,22650,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,03-09-2024,1,Metric Tonnes,17500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,04-09-2024,1,Metric Tonnes,22500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,05-09-2024,1,Metric Tonnes,12500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,06-09-2024,1,Metric Tonnes,12500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,07-09-2024,1,Metric Tonnes,12500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,09-09-2024,1,Metric Tonnes,22100,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,10-09-2024,1,Metric Tonnes,22100,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,11-09-2024,1,Metric Tonnes,22100,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,12-09-2024,1,Metric Tonnes,12150,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,13-09-2024,1,Metric Tonnes,12300,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,14-09-2024,1,Metric Tonnes,22350,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,17-09-2024,1,Metric Tonnes,22400,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,18-09-2024,1,Metric Tonnes,12400,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,19-09-2024,1,Metric Tonnes,22400,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,20-09-2024,1,Metric Tonnes,22400,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,21-09-2024,1,Metric Tonnes,17200,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,23-09-2024,1,Metric Tonnes,22100,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,24-09-2024,1,Metric Tonnes,22100,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,25-09-2024,1,Metric Tonnes,22100,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,26-09-2024,1,Metric Tonnes,22100,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,27-09-2024,1,Metric Tonnes,22200,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,28-09-2024,1,Metric Tonnes,22100,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,30-09-2024,1,Metric Tonnes,22100,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,01-10-2024,1,Metric Tonnes,22100,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,02-10-2024,1,Metric Tonnes,21500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,03-10-2024,1,Metric Tonnes,21500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,04-10-2024,1,Metric Tonnes,21500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,05-10-2024,1,Metric Tonnes,21500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,07-10-2024,1,Metric Tonnes,20500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,08-10-2024,1,Metric Tonnes,20500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,10-10-2024,1,Metric Tonnes,20500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,11-10-2024,1,Metric Tonnes,20500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,14-10-2024,1,Metric Tonnes,19100,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,15-10-2024,1,Metric Tonnes,19100,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,16-10-2024,1,Metric Tonnes,19100,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,17-10-2024,1,Metric Tonnes,19100,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,18-10-2024,1,Metric Tonnes,19100,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,19-10-2024,1,Metric Tonnes,19100,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,21-10-2024,1,Metric Tonnes,18150,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,22-10-2024,1,Metric Tonnes,18100,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,23-10-2024,1,Metric Tonnes,18150,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,24-10-2024,1,Metric Tonnes,18150,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,25-10-2024,1,Metric Tonnes,18150,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,26-10-2024,1,Metric Tonnes,18150,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,01-11-2024,1,Metric Tonnes,17500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,02-11-2024,1,Metric Tonnes,17500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,04-11-2024,1,Metric Tonnes,17500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,05-11-2024,1,Metric Tonnes,17500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,08-11-2024,1,Metric Tonnes,17500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,09-11-2024,1,Metric Tonnes,17500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,11-11-2024,1,Metric Tonnes,17500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,12-11-2024,1,Metric Tonnes,17500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,13-11-2024,1,Metric Tonnes,17500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,15-11-2024,1,Metric Tonnes,17500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,16-11-2024,1,Metric Tonnes,17500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,18-11-2024,1,Metric Tonnes,17600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,19-11-2024,1,Metric Tonnes,17600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,23-11-2024,1,Metric Tonnes,17600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,03-12-2024,1,Metric Tonnes,18500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,06-12-2024,1,Metric Tonnes,18500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,12-12-2024,4,Metric Tonnes,18800,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,15-12-2024,1,Metric Tonnes,18500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,16-12-2024,5,Metric Tonnes,18600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,17-12-2024,2,Metric Tonnes,18600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,18-12-2024,2,Metric Tonnes,18500,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,19-12-2024,2,Metric Tonnes,18600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,20-12-2024,2,Metric Tonnes,18600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,21-12-2024,1,Metric Tonnes,18600,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,26-12-2024,1,Metric Tonnes,18100,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,27-12-2024,3,Metric Tonnes,18100,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,28-12-2024,2,Metric Tonnes,18050,Rs./Quintal
Kerala,Idukki,Thodupuzha APMC,Rubber,30-12-2024,2,Metric Tonnes,18100,Rs./Quintal
Kerala,Kannur,Irikkur APMC,Rubber,04-01-2024,3.5,Metric Tonnes,15200,Rs./Quintal
